"gene","X","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","diff.pct","HGNC.symbol"
"Atg3",6892,0,0.319597813,0.354,0.195,0,"IRI_long_14",0.159,"ATG3"
"Atg3",5957,1.58e-107,0.279078194,0.326,0.208,3.67e-103,"IRI_long_3",0.118,"ATG3"
"Atg3",1524,0,-0.37893371,0.093,0.276,0,"Control",-0.183,"ATG3"
"Chmp4b",4631,2.5e-204,0.206415522,0.475,0.34,5.81e-200,"IRI_long_1",0.135,"CHMP4B"
"Chmp4b",6773,0,0.389930268,0.537,0.331,0,"IRI_long_14",0.206,"CHMP4B"
"Chmp4b",1525,0,-0.379349495,0.18,0.445,0,"Control",-0.265,"CHMP4B"
"Slbp",3293,3.99e-86,0.232028151,0.259,0.163,9.28e-82,"IRI_short_3",0.096,"SLBP"
"Slbp",5984,1.94e-103,0.234164295,0.271,0.163,4.51e-99,"IRI_long_3",0.108,"SLBP"
"Slbp",1526,0,-0.38000897,0.052,0.228,0,"Control",-0.176,"SLBP"
"Slbp",6801,0,0.373176457,0.306,0.15,0,"IRI_long_14",0.156,"SLBP"
"Hsp90aa1",1527,0,-0.380202515,0.346,0.599,0,"Control",-0.253,"HSP90AA1"
"Hsp90aa1",3677,3.87e-161,0.22058698,0.594,0.502,9.01e-157,"IRI_short_14",0.092,"HSP90AA1"
"Hsp90aa1",4690,2.14e-184,-0.255377961,0.497,0.517,4.98e-180,"IRI_long_1",-0.02,"HSP90AA1"
"Hsp90aa1",6093,3.94e-85,0.241322242,0.613,0.508,9.16e-81,"IRI_long_3",0.105,"HSP90AA1"
"Hsp90aa1",8070,1.36e-126,0.286119475,0.605,0.501,3.16e-122,"IRI_long_14",0.104,"HSP90AA1"
"Krt18",3864,4.1e-70,-0.208493185,0.06,0.101,9.55e-66,"IRI_short_14",-0.041,"KRT18"
"Krt18",2138,0,0.487318047,0.243,0.068,0,"IRI_short_1",0.175,"KRT18"
"Krt18",7707,4.93e-235,-0.311478412,0.029,0.105,1.15e-230,"IRI_long_14",-0.076,"KRT18"
"Krt18",4052,0,0.430800094,0.202,0.081,0,"IRI_long_1",0.121,"KRT18"
"Krt18",1528,0,-0.380215747,0.031,0.128,0,"Control",-0.097,"KRT18"
"Snx18",4783,2.54e-158,0.281667157,0.249,0.157,5.92e-154,"IRI_long_1",0.092,"SNX18"
"Snx18",1529,0,-0.380745627,0.066,0.22,0,"Control",-0.154,"SNX18"
"Snx18",6834,0,0.351021466,0.314,0.148,0,"IRI_long_14",0.166,"SNX18"
"Snx18",6008,2.9e-99,0.24836309,0.268,0.162,6.74e-95,"IRI_long_3",0.106,"SNX18"
"Tmcc1",7626,9.41e-260,0.264139648,0.266,0.146,2.19e-255,"IRI_long_14",0.12,"TMCC1"
"Tmcc1",6202,7.59e-69,0.255707847,0.238,0.156,1.77e-64,"IRI_long_3",0.082,"TMCC1"
"Tmcc1",1530,0,-0.381080098,0.061,0.211,0,"Control",-0.15,"TMCC1"
"Baz1a",5534,2.13e-196,0.309238136,0.281,0.137,4.95e-192,"IRI_long_3",0.144,"BAZ1A"
"Baz1a",1531,0,-0.381721863,0.036,0.2,0,"Control",-0.164,"BAZ1A"
"Baz1a",6913,0,0.311743071,0.276,0.127,0,"IRI_long_14",0.149,"BAZ1A"
"Smox",4377,0,0.34585123,0.183,0.075,0,"IRI_long_1",0.108,"SMOX"
"Smox",1532,0,-0.382254915,0.007,0.129,0,"Control",-0.122,"SMOX"
"Klf3",1533,0,-0.3825835,0.082,0.265,0,"Control",-0.183,"KLF3"
"Klf3",5981,8.05e-104,0.290706518,0.311,0.198,1.87e-99,"IRI_long_3",0.113,"KLF3"
"Klf3",4706,3.78e-180,0.212649047,0.3,0.191,8.79e-176,"IRI_long_1",0.109,"KLF3"
"Creg1",1534,0,-0.382833799,0.139,0.285,0,"Control",-0.146,"CREG1"
"Creg1",6405,0,0.946317494,0.454,0.205,0,"IRI_long_14",0.249,"CREG1"
"Creg1",2724,8.85e-180,-0.34042998,0.203,0.243,2.06e-175,"IRI_short_1",-0.04,"CREG1"
"Rel",1535,0,-0.382937217,0.013,0.143,0,"Control",-0.13,"REL"
"Rel",5952,6.12e-108,0.246742011,0.185,0.094,1.42e-103,"IRI_long_3",0.091,"REL"
"Rel",6762,0,0.395274459,0.236,0.08,0,"IRI_long_14",0.156,"REL"
"Tmod3",1538,0,-0.384706418,0.048,0.237,0,"Control",-0.189,"TMOD3"
"Tmod3",7646,3.25e-253,0.232292823,0.281,0.159,7.57e-249,"IRI_long_14",0.122,"TMOD3"
"Tmod3",3320,4.49e-80,0.212095252,0.262,0.169,1.04e-75,"IRI_short_3",0.093,"TMOD3"
"Tmod3",5910,1.49e-114,0.26982946,0.28,0.168,3.46e-110,"IRI_long_3",0.112,"TMOD3"
"Actn1",2191,0,0.277726515,0.249,0.098,0,"IRI_short_1",0.151,"ACTN1"
"Actn1",1539,0,-0.385399136,0.029,0.168,0,"Control",-0.139,"ACTN1"
"Actn1",4517,9.38e-245,0.336539221,0.212,0.109,2.18e-240,"IRI_long_1",0.103,"ACTN1"
"Clec4a1",5161,0,0.421098175,0.243,0.078,0,"IRI_long_3",0.165,"CLEC4A"
"Clec4a1",1540,0,-0.388357092,0.009,0.127,0,"Control",-0.118,"CLEC4A"
"Pgam1",1541,0,-0.389185223,0.208,0.474,0,"Control",-0.266,"PGAM1"
"Pgam1",7619,3.18e-261,0.343035145,0.506,0.368,7.39e-257,"IRI_long_14",0.138,"PGAM1"
"Pgam1",6122,5.5e-81,0.238212087,0.492,0.379,1.28e-76,"IRI_long_3",0.113,"PGAM1"
"Sat1",5888,2.35e-117,0.284900536,0.67,0.541,5.48e-113,"IRI_long_3",0.129,"SAT1"
"Sat1",7777,4.13e-217,0.295468031,0.653,0.533,9.62e-213,"IRI_long_14",0.12,"SAT1"
"Sat1",4107,0,0.336195774,0.697,0.528,0,"IRI_long_1",0.169,"SAT1"
"Sat1",1542,0,-0.390072871,0.388,0.629,0,"Control",-0.241,"SAT1"
"Arf5",4117,0,0.31457514,0.683,0.511,0,"IRI_long_1",0.172,"ARF5"
"Arf5",1543,0,-0.390576883,0.329,0.633,0,"Control",-0.304,"ARF5"
"Arf5",5975,1.8e-104,0.222665656,0.642,0.525,4.18e-100,"IRI_long_3",0.117,"ARF5"
"Rap1a",5385,8.54e-247,0.390922188,0.507,0.314,1.99e-242,"IRI_long_3",0.193,"RAP1A"
"Rap1a",7413,0,0.255113825,0.468,0.305,0,"IRI_long_14",0.163,"RAP1A"
"Rap1a",1544,0,-0.390869333,0.161,0.407,0,"Control",-0.246,"RAP1A"
"Psme1",3016,6.4e-139,0.213996874,0.459,0.31,1.49e-134,"IRI_short_3",0.149,"PSME1"
"Psme1",1545,0,-0.391178991,0.15,0.404,0,"Control",-0.254,"PSME1"
"Psme1",5470,1.38e-216,0.354094574,0.486,0.309,3.21e-212,"IRI_long_3",0.177,"PSME1"
"Rpl12",8180,2.48e-67,0.216930676,0.681,0.626,5.78e-63,"IRI_long_14",0.055,"RPL12"
"Rpl12",5416,1.1e-235,0.388039224,0.703,0.629,2.55e-231,"IRI_long_3",0.074,"RPL12"
"Rpl12",4910,3.62e-124,-0.251748354,0.622,0.635,8.42e-120,"IRI_long_1",-0.013,"RPL12"
"Rpl12",2994,2.98e-144,0.382824529,0.731,0.627,6.94e-140,"IRI_short_3",0.104,"RPL12"
"Rpl12",1546,0,-0.391492354,0.507,0.696,0,"Control",-0.189,"RPL12"
"Sgk1",1547,0,-0.392937774,0.133,0.227,0,"Control",-0.094,"SGK1"
"Sgk1",4413,1.98e-296,0.698026595,0.304,0.181,4.6e-292,"IRI_long_1",0.123,"SGK1"
"Cd84",1548,0,-0.392986101,0.018,0.147,0,"Control",-0.129,"CD84"
"Cd84",6636,0,0.497804527,0.282,0.078,0,"IRI_long_14",0.204,"CD84"
"Sft2d1",5677,1.55e-159,0.268239478,0.281,0.149,3.61e-155,"IRI_long_3",0.132,"SFT2D1"
"Sft2d1",6972,0,0.273180129,0.283,0.139,0,"IRI_long_14",0.144,"SFT2D1"
"Sft2d1",1549,0,-0.393075858,0.028,0.221,0,"Control",-0.193,"SFT2D1"
"Wipf1",5986,2.08e-103,0.234505666,0.214,0.118,4.83e-99,"IRI_long_3",0.096,"WIPF1"
"Wipf1",6759,0,0.399578665,0.28,0.101,0,"IRI_long_14",0.179,"WIPF1"
"Wipf1",1550,0,-0.393634925,0.027,0.173,0,"Control",-0.146,"WIPF1"
"Myadm",4886,1.22e-129,0.215531028,0.164,0.094,2.84e-125,"IRI_long_1",0.07,"MYADM"
"Myadm",5869,2.4e-120,0.207630888,0.194,0.097,5.58e-116,"IRI_long_3",0.097,"MYADM"
"Myadm",7820,4.82e-208,0.228909075,0.182,0.092,1.12e-203,"IRI_long_14",0.09,"MYADM"
"Myadm",1551,0,-0.393791621,0.013,0.148,0,"Control",-0.135,"MYADM"
"Cnih4",4509,2.57e-248,0.255156874,0.407,0.265,5.97e-244,"IRI_long_1",0.142,"CNIH4"
"Cnih4",1553,0,-0.394552484,0.119,0.365,0,"Control",-0.246,"CNIH4"
"Cnih4",7892,1.59e-187,0.236904818,0.383,0.268,3.69e-183,"IRI_long_14",0.115,"CNIH4"
"Rras",4090,0,0.361542739,0.264,0.117,0,"IRI_long_1",0.147,"RRAS"
"Rras",1554,0,-0.394922358,0.024,0.191,0,"Control",-0.167,"RRAS"
"Rras",6149,4.26e-77,0.206626622,0.214,0.13,9.91e-73,"IRI_long_3",0.084,"RRAS"
"Ltb",2748,7.9e-96,-0.299691976,0.069,0.118,1.84e-91,"IRI_short_1",-0.049,"LTB"
"Ltb",1555,0,-0.395351736,0.04,0.145,0,"Control",-0.105,"LTB"
"Ltb",3429,2.35e-41,0.207408822,0.161,0.106,5.47e-37,"IRI_short_3",0.055,"LTB"
"Ltb",6495,0,0.701395547,0.307,0.081,0,"IRI_long_14",0.226,"LTB"
"Ltb",5028,4.06e-38,-0.2135776,0.079,0.114,9.44e-34,"IRI_long_1",-0.035,"LTB"
"Mef2a",1556,0,-0.395724437,0.077,0.268,0,"Control",-0.191,"MEF2A"
"Mef2a",5895,5.13e-117,0.253697179,0.32,0.197,1.19e-112,"IRI_long_3",0.123,"MEF2A"
"Mef2a",6839,0,0.346777819,0.348,0.184,0,"IRI_long_14",0.164,"MEF2A"
"Sf3b1",2865,1.15e-198,0.319480193,0.549,0.368,2.68e-194,"IRI_short_3",0.181,"SF3B1"
"Sf3b1",1557,0,-0.395843295,0.198,0.47,0,"Control",-0.272,"SF3B1"
"Sf3b1",6013,1.62e-97,0.217305407,0.5,0.372,3.78e-93,"IRI_long_3",0.128,"SF3B1"
"Sf3b1",6822,0,0.359596649,0.541,0.356,0,"IRI_long_14",0.185,"SF3B1"
"Snap23",1558,0,-0.395941804,0.097,0.28,0,"Control",-0.183,"SNAP23"
"Snap23",6601,0,0.536456341,0.43,0.188,0,"IRI_long_14",0.242,"SNAP23"
"Snap23",5900,5.32e-116,0.266855241,0.335,0.211,1.24e-111,"IRI_long_3",0.124,"SNAP23"
"Stap1",7625,1.57e-260,0.2303354,0.181,0.084,3.65e-256,"IRI_long_14",0.097,"STAP1"
"Stap1",5595,7.1e-178,0.352890576,0.208,0.09,1.65e-173,"IRI_long_3",0.118,"STAP1"
"Stap1",1559,0,-0.396968819,0.018,0.136,0,"Control",-0.118,"STAP1"
"Stap1",3357,5.41e-65,0.205550303,0.16,0.093,1.26e-60,"IRI_short_3",0.067,"STAP1"
"Ifnar2",5687,3.03e-156,0.229762403,0.288,0.157,7.05e-152,"IRI_long_3",0.131,"IFNAR2"
"Ifnar2",1560,0,-0.398353191,0.044,0.226,0,"Control",-0.182,"IFNAR2"
"Ifnar2",6810,0,0.364834356,0.317,0.143,0,"IRI_long_14",0.174,"IFNAR2"
"Gnb1",4101,0,0.34979534,0.528,0.342,0,"IRI_long_1",0.186,"GNB1"
"Gnb1",1561,0,-0.398376188,0.177,0.459,0,"Control",-0.282,"GNB1"
"Gnb1",5792,3.3e-133,0.275441715,0.502,0.356,7.68e-129,"IRI_long_3",0.146,"GNB1"
"Dnajb9",6524,0,0.636757241,0.392,0.197,0,"IRI_long_14",0.195,"DNAJB9"
"Dnajb9",1562,0,-0.398637091,0.098,0.283,0,"Control",-0.185,"DNAJB9"
"Cd93",1563,0,-0.399036258,0.007,0.114,0,"Control",-0.107,"CD93"
"Cd93",5473,2.79e-215,0.339555282,0.192,0.071,6.49e-211,"IRI_long_3",0.121,"CD93"
"Cd93",4007,0,0.541611755,0.184,0.063,0,"IRI_long_1",0.121,"CD93"
"Rcsd1",2965,6.76e-154,0.2588025,0.227,0.112,1.57e-149,"IRI_short_3",0.115,"RCSD1"
"Rcsd1",5812,4.73e-129,0.282356266,0.219,0.112,1.1e-124,"IRI_long_3",0.107,"RCSD1"
"Rcsd1",6998,0,0.248173836,0.234,0.102,0,"IRI_long_14",0.132,"RCSD1"
"Rcsd1",1564,0,-0.399454688,0.024,0.166,0,"Control",-0.142,"RCSD1"
"Diaph1",6750,0,0.405745073,0.373,0.182,0,"IRI_long_14",0.191,"DIAPH1"
"Diaph1",1565,0,-0.399506661,0.077,0.271,0,"Control",-0.194,"DIAPH1"
"Hnrnpk",1566,0,-0.399958107,0.308,0.61,0,"Control",-0.302,"HNRNPK"
"Hnrnpk",4637,7.33e-202,0.221516957,0.627,0.493,1.7e-197,"IRI_long_1",0.134,"HNRNPK"
"Hnrnpk",5519,5.26e-200,0.333610627,0.657,0.5,1.23e-195,"IRI_long_3",0.157,"HNRNPK"
"Scarb2",6744,0,0.409642803,0.301,0.122,0,"IRI_long_14",0.179,"SCARB2"
"Scarb2",4815,6.34e-151,0.22482526,0.221,0.133,1.47e-146,"IRI_long_1",0.088,"SCARB2"
"Scarb2",1567,0,-0.400332989,0.035,0.199,0,"Control",-0.164,"SCARB2"
"Il6ra",6830,0,0.354741336,0.25,0.087,0,"IRI_long_14",0.163,"IL6R"
"Il6ra",1568,0,-0.401019726,0.013,0.155,0,"Control",-0.142,"IL6R"
"Il6ra",3170,9.97e-110,0.236455912,0.195,0.102,2.32e-105,"IRI_short_3",0.093,"IL6R"
"Il6ra",5691,3.66e-155,0.267667867,0.214,0.101,8.52e-151,"IRI_long_3",0.113,"IL6R"
"Tmed10",1569,0,-0.40135423,0.198,0.475,0,"Control",-0.277,"TMED10"
"Tmed10",4724,3.71e-177,0.206383753,0.494,0.367,8.62e-173,"IRI_long_1",0.127,"TMED10"
"Tmed10",5775,7.94e-137,0.289345498,0.515,0.374,1.85e-132,"IRI_long_3",0.141,"TMED10"
"Hexb",5011,2.59e-63,-0.218977259,0.18,0.221,6.03e-59,"IRI_long_1",-0.041,"HEXB"
"Hexb",6651,0,0.483243329,0.39,0.191,0,"IRI_long_14",0.199,"HEXB"
"Hexb",5772,3.54e-137,0.221777972,0.34,0.208,8.23e-133,"IRI_long_3",0.132,"HEXB"
"Hexb",1570,0,-0.401479536,0.123,0.262,0,"Control",-0.139,"HEXB"
"Hexb",3229,3.58e-99,0.336824137,0.317,0.209,8.33e-95,"IRI_short_3",0.108,"HEXB"
"Wfdc2",2122,0,0.795820391,0.744,0.329,0,"IRI_short_1",0.415,"WFDC2"
"Wfdc2",7338,0,-0.943922219,0.147,0.431,0,"IRI_long_14",-0.284,"WFDC2"
"Wfdc2",5539,2.32e-194,-0.247374098,0.232,0.406,5.41e-190,"IRI_long_3",-0.174,"WFDC2"
"Wfdc2",1571,0,-0.403718454,0.279,0.454,0,"Control",-0.175,"WFDC2"
"Glipr1",5654,2.25e-164,0.286262139,0.209,0.094,5.25e-160,"IRI_long_3",0.115,"GLIPR1"
"Glipr1",1572,0,-0.404099342,0.014,0.145,0,"Control",-0.131,"GLIPR1"
"Glipr1",6878,0,0.325633912,0.228,0.083,0,"IRI_long_14",0.145,"GLIPR1"
"Atp2b1",6716,0,0.431331175,0.483,0.3,0,"IRI_long_14",0.183,"ATP2B1"
"Atp2b1",1573,0,-0.405998335,0.165,0.403,0,"Control",-0.238,"ATP2B1"
"Atp2b1",3292,2.1e-86,0.229508573,0.432,0.316,4.89e-82,"IRI_short_3",0.116,"ATP2B1"
"Atp2b1",6002,1.62e-100,0.256837397,0.44,0.316,3.76e-96,"IRI_long_3",0.124,"ATP2B1"
"Nr4a2",5820,1.3e-127,0.261295078,0.154,0.067,3.02e-123,"IRI_long_3",0.087,"NR4A2"
"Nr4a2",7544,8.97e-282,0.424154657,0.15,0.061,2.09e-277,"IRI_long_14",0.089,"NR4A2"
"Nr4a2",1574,0,-0.406152532,0.009,0.103,0,"Control",-0.094,"NR4A2"
"Atf4",6556,0,0.587594124,0.493,0.268,0,"IRI_long_14",0.225,"ATF4"
"Atf4",1575,0,-0.406164289,0.144,0.373,0,"Control",-0.229,"ATF4"
"Zc3hav1",6699,0,0.444182309,0.309,0.12,0,"IRI_long_14",0.189,"ZC3HAV1"
"Zc3hav1",1576,0,-0.406522333,0.035,0.198,0,"Control",-0.163,"ZC3HAV1"
"Plpp3",1577,0,-0.407134638,0.049,0.13,0,"Control",-0.081,"PLPP3"
"Plpp3",3451,8.07e-24,0.323968002,0.12,0.102,1.88e-19,"IRI_short_3",0.018,"PLPP3"
"Plpp3",4439,9.92e-280,0.34681771,0.197,0.09,2.31e-275,"IRI_long_1",0.107,"PLPP3"
"Ccr5",5302,3.22e-290,0.342338868,0.228,0.079,7.5e-286,"IRI_long_3",0.149,"CCR5"
"Ccr5",1578,0,-0.407536889,0.007,0.128,0,"Control",-0.121,"CCR5"
"Jmjd1c",6037,7.22e-94,0.255147058,0.316,0.207,1.68e-89,"IRI_long_3",0.109,"JMJD1C"
"Jmjd1c",3240,1.95e-96,0.209730471,0.317,0.207,4.55e-92,"IRI_short_3",0.11,"JMJD1C"
"Jmjd1c",1579,0,-0.408339764,0.082,0.279,0,"Control",-0.197,"JMJD1C"
"Jmjd1c",7578,1.3e-271,0.299601829,0.327,0.197,3.02e-267,"IRI_long_14",0.13,"JMJD1C"
"Pstpip1",5728,3.72e-147,0.247836845,0.209,0.101,8.65e-143,"IRI_long_3",0.108,"PSTPIP1"
"Pstpip1",6844,0,0.342303802,0.249,0.087,0,"IRI_long_14",0.162,"PSTPIP1"
"Pstpip1",1580,0,-0.409099856,0.013,0.154,0,"Control",-0.141,"PSTPIP1"
"mt-Co2",3473,0,0.604182602,1,0.883,0,"IRI_short_14",0.117,"MT-CO2"
"mt-Co2",5345,1.24e-262,-0.326473521,0.983,0.894,2.89e-258,"IRI_long_3",0.089,"MT-CO2"
"mt-Co2",2154,0,0.401346673,0.999,0.88,0,"IRI_short_1",0.119,"MT-CO2"
"mt-Co2",1581,0,-0.40988084,0.712,0.993,0,"Control",-0.281,"MT-CO2"
"mt-Co2",7223,0,-0.606263742,0.979,0.888,0,"IRI_long_14",0.091,"MT-CO2"
"Cnn2",2981,3.99e-147,0.248936074,0.287,0.16,9.29e-143,"IRI_short_3",0.127,"CNN2"
"Cnn2",1582,0,-0.410294337,0.047,0.229,0,"Control",-0.182,"CNN2"
"Cnn2",5555,6.02e-189,0.28070671,0.304,0.159,1.4e-184,"IRI_long_3",0.145,"CNN2"
"Ms4a4c",1583,0,-0.410494335,0.009,0.108,0,"Control",-0.099,"MS4A4A"
"Ms4a4c",3866,9.79e-70,0.245258601,0.102,0.071,2.28e-65,"IRI_short_14",0.031,"MS4A4A"
"Ms4a4c",5097,0,0.534968816,0.231,0.065,0,"IRI_long_3",0.166,"MS4A4A"
"Lcp2",1584,0,-0.412136865,0.015,0.158,0,"Control",-0.143,"LCP2"
"Lcp2",6850,0,0.339083678,0.25,0.09,0,"IRI_long_14",0.16,"LCP2"
"Lcp2",5685,8.5e-157,0.261383957,0.218,0.103,1.98e-152,"IRI_long_3",0.115,"LCP2"
"Fes",1585,0,-0.4121483,0.008,0.16,0,"Control",-0.152,"FES"
"Fes",5561,2.62e-187,0.250991916,0.226,0.102,6.1e-183,"IRI_long_3",0.124,"FES"
"Fes",6955,0,0.28474057,0.232,0.091,0,"IRI_long_14",0.141,"FES"
"Alyref",4095,0,0.354135534,0.387,0.215,0,"IRI_long_1",0.172,"ALYREF"
"Alyref",1586,0,-0.415578933,0.08,0.314,0,"Control",-0.234,"ALYREF"
"Alyref",5989,3.73e-102,0.247887222,0.345,0.229,8.67e-98,"IRI_long_3",0.116,"ALYREF"
"Sertad1",1587,0,-0.415668116,0.033,0.197,0,"Control",-0.164,"SERTAD1"
"Sertad1",6824,0,0.357660288,0.264,0.125,0,"IRI_long_14",0.139,"SERTAD1"
"Sertad1",4854,2.21e-138,0.239895679,0.214,0.132,5.15e-134,"IRI_long_1",0.082,"SERTAD1"
"Irf2bp2",6826,0,0.357059246,0.385,0.219,0,"IRI_long_14",0.166,"IRF2BP2"
"Irf2bp2",5710,1.78e-151,0.331044626,0.376,0.231,4.13e-147,"IRI_long_3",0.145,"IRF2BP2"
"Irf2bp2",1588,0,-0.415807089,0.106,0.307,0,"Control",-0.201,"IRF2BP2"
"Irf2bp2",4979,1.05e-100,0.217084772,0.313,0.23,2.45e-96,"IRI_long_1",0.083,"IRF2BP2"
"Nfkb1",1589,0,-0.415945889,0.05,0.229,0,"Control",-0.179,"NFKB1"
"Nfkb1",3200,1.14e-103,0.247625137,0.269,0.163,2.66e-99,"IRI_short_3",0.106,"NFKB1"
"Nfkb1",5925,3.85e-112,0.219205779,0.275,0.163,8.97e-108,"IRI_long_3",0.112,"NFKB1"
"Nfkb1",6758,0,0.39994284,0.296,0.151,0,"IRI_long_14",0.145,"NFKB1"
"Cd37",6747,0,0.408760534,0.324,0.113,0,"IRI_long_14",0.211,"CD37"
"Cd37",1590,0,-0.418792368,0.038,0.19,0,"Control",-0.152,"CD37"
"Cd37",3113,1.18e-120,0.282864298,0.24,0.133,2.74e-116,"IRI_short_3",0.107,"CD37"
"Cd37",6023,2.54e-96,0.267389582,0.23,0.134,5.9e-92,"IRI_long_3",0.096,"CD37"
"Irf2",6909,0,0.313313687,0.351,0.181,0,"IRI_long_14",0.17,"IRF2"
"Irf2",3230,4.88e-99,0.217051008,0.306,0.196,1.13e-94,"IRI_short_3",0.11,"IRF2"
"Irf2",1591,0,-0.418825956,0.07,0.269,0,"Control",-0.199,"IRF2"
"Irf2",5572,2.23e-184,0.334308034,0.348,0.193,5.19e-180,"IRI_long_3",0.155,"IRF2"
"Aif1",5364,1.23e-252,0.335699436,0.215,0.078,2.86e-248,"IRI_long_3",0.137,"AIF1"
"Aif1",1592,0,-0.42034841,0.009,0.125,0,"Control",-0.116,"AIF1"
"Aif1",3277,3.59e-89,0.247724678,0.158,0.082,8.35e-85,"IRI_short_3",0.076,"AIF1"
"Aif1",3731,6.26e-130,0.307559489,0.127,0.08,1.46e-125,"IRI_short_14",0.047,"AIF1"
"Jpt1",1593,0,-0.421719275,0.103,0.34,0,"Control",-0.237,"JPT1"
"Jpt1",3176,1.85e-108,0.222382513,0.378,0.253,4.3e-104,"IRI_short_3",0.125,"JPT1"
"Jpt1",7569,2.28e-274,0.236842099,0.387,0.243,5.3e-270,"IRI_long_14",0.144,"JPT1"
"Jpt1",5340,4.33e-264,0.406907747,0.445,0.249,1.01e-259,"IRI_long_3",0.196,"JPT1"
"Adgre1",3830,1.42e-81,0.208772228,0.111,0.079,3.31e-77,"IRI_short_14",0.032,"ADGRE1"
"Adgre1",7452,8.13e-307,0.309912838,0.173,0.07,1.89e-302,"IRI_long_14",0.103,"ADGRE1"
"Adgre1",3075,3.34e-125,0.314359553,0.164,0.078,7.78e-121,"IRI_short_3",0.086,"ADGRE1"
"Adgre1",1594,0,-0.425570402,0.004,0.123,0,"Control",-0.119,"ADGRE1"
"Adgre1",5423,6.61e-233,0.322353359,0.204,0.075,1.54e-228,"IRI_long_3",0.129,"ADGRE1"
"Birc3",6066,2.37e-90,0.258071629,0.196,0.11,5.51e-86,"IRI_long_3",0.086,"BIRC3"
"Birc3",1595,0,-0.426845437,0.015,0.165,0,"Control",-0.15,"BIRC3"
"Birc3",6891,0,0.320437418,0.233,0.098,0,"IRI_long_14",0.135,"BIRC3"
"Cd48",6837,0,0.347198935,0.263,0.12,0,"IRI_long_14",0.143,"CD48"
"Cd48",2918,1.87e-170,0.320803337,0.259,0.13,4.36e-166,"IRI_short_3",0.129,"CD48"
"Cd48",1596,0,-0.427541028,0.032,0.191,0,"Control",-0.159,"CD48"
"Cd48",3799,2.66e-98,0.221635621,0.187,0.13,6.19e-94,"IRI_short_14",0.057,"CD48"
"Cd48",5306,1.81e-288,0.31361464,0.298,0.128,4.22e-284,"IRI_long_3",0.17,"CD48"
"Crip1",5317,6.12e-282,0.356189062,0.438,0.234,1.42e-277,"IRI_long_3",0.204,"CRIP1"
"Crip1",1597,0,-0.42771887,0.12,0.309,0,"Control",-0.189,"CRIP1"
"Crip1",2895,2.99e-177,0.32099896,0.394,0.236,6.97e-173,"IRI_short_3",0.158,"CRIP1"
"Crip1",3919,5.32e-24,-0.212927187,0.244,0.247,1.24e-19,"IRI_short_14",-0.003,"CRIP1"
"Crip1",7515,8.6e-292,0.419614843,0.375,0.228,2e-287,"IRI_long_14",0.147,"CRIP1"
"Rnf130",5508,1.28e-202,0.345443321,0.401,0.232,2.99e-198,"IRI_long_3",0.169,"RNF130"
"Rnf130",1599,0,-0.428890124,0.095,0.316,0,"Control",-0.221,"RNF130"
"Rnf130",6812,0,0.364523504,0.407,0.218,0,"IRI_long_14",0.189,"RNF130"
"Rnf130",3119,3.75e-118,0.241592606,0.362,0.234,8.73e-114,"IRI_short_3",0.128,"RNF130"
"Evi2a",1600,0,-0.429081566,0.009,0.164,0,"Control",-0.155,"EVI2A"
"Evi2a",3070,1.12e-125,0.214620169,0.207,0.106,2.61e-121,"IRI_short_3",0.101,"EVI2A"
"Evi2a",5300,7.55e-292,0.334027227,0.266,0.103,1.76e-287,"IRI_long_3",0.163,"EVI2A"
"Evi2a",7008,0,0.240309092,0.218,0.098,0,"IRI_long_14",0.12,"EVI2A"
"Bcl10",4942,3.44e-115,0.203636782,0.265,0.181,8.01e-111,"IRI_long_1",0.084,"BCL10"
"Bcl10",6885,0,0.323239326,0.337,0.171,0,"IRI_long_14",0.166,"BCL10"
"Bcl10",5774,7.9e-137,0.250632063,0.314,0.184,1.84e-132,"IRI_long_3",0.13,"BCL10"
"Bcl10",1601,0,-0.429723374,0.056,0.26,0,"Control",-0.204,"BCL10"
"Calm2",5722,1.79e-148,0.27950067,0.69,0.538,4.17e-144,"IRI_long_3",0.152,"CALM2"
"Calm2",1602,0,-0.429946454,0.33,0.657,0,"Control",-0.327,"CALM2"
"Calm2",6875,0,0.326424748,0.703,0.525,0,"IRI_long_14",0.178,"CALM2"
"Ifngr2",1603,0,-0.430061316,0.03,0.219,0,"Control",-0.189,"IFNGR2"
"Ifngr2",5634,4.55e-169,0.287435124,0.284,0.148,1.06e-164,"IRI_long_3",0.136,"IFNGR2"
"Ifngr2",6802,0,0.372867783,0.308,0.134,0,"IRI_long_14",0.174,"IFNGR2"
"Shisa5",6840,0,0.346217394,0.493,0.328,0,"IRI_long_14",0.165,"SHISA5"
"Shisa5",1604,0,-0.430203652,0.165,0.44,0,"Control",-0.275,"SHISA5"
"Shisa5",3152,9.7e-113,0.245836984,0.476,0.34,2.26e-108,"IRI_short_3",0.136,"SHISA5"
"Shisa5",5499,6.13e-205,0.316097471,0.522,0.337,1.43e-200,"IRI_long_3",0.185,"SHISA5"
"Eef1b2",5144,0,0.454749067,0.692,0.559,0,"IRI_long_3",0.133,"EEF1B2"
"Eef1b2",1606,0,-0.431199232,0.393,0.655,0,"Control",-0.262,"EEF1B2"
