,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
4994,7.53E-87,0.213148084,0.212,0.155,1.75E-82,IRI_long_1,Hcls1,0.057

4995,2.62E-85,-0.201836978,0.15,0.2,6.10E-81,IRI_long_1,Gstm1,-0.05

4996,5.05E-85,0.208573825,0.156,0.11,1.17E-80,IRI_long_1,Fmnl1,0.046

4997,5.88E-84,-0.208572831,0.13,0.168,1.37E-79,IRI_long_1,AC149090.1,-0.038

4998,8.02E-83,-0.418885672,0.985,0.955,1.87E-78,IRI_long_1,Malat1,0.03

4999,3.24E-82,0.25732501,0.154,0.105,7.53E-78,IRI_long_1,Pid1,0.049

5000,1.43E-81,-0.240273879,0.107,0.164,3.33E-77,IRI_long_1,Gcnt1,-0.057

5001,5.49E-81,-0.241037236,0.219,0.241,1.28E-76,IRI_long_1,Gadd45g,-0.022

5002,3.16E-76,0.217722935,0.26,0.195,7.35E-72,IRI_long_1,Celf2,0.065

5003,8.69E-75,0.212589804,0.383,0.305,2.02E-70,IRI_long_1,Laptm5,0.078

5004,3.12E-74,-0.203464374,0.603,0.603,7.26E-70,IRI_long_1,Psap,0

5005,3.63E-74,0.202744491,0.259,0.199,8.45E-70,IRI_long_1,Itgb2,0.06

5006,5.93E-72,0.256974658,0.476,0.398,1.38E-67,IRI_long_1,Grina,0.078

5007,3.85E-65,0.228749061,0.127,0.085,8.97E-61,IRI_long_1,Pmvk,0.042

5008,6.78E-64,-0.359013864,0.204,0.232,1.58E-59,IRI_long_1,Gm26917,-0.028

5009,7.01E-64,0.248885613,0.139,0.094,1.63E-59,IRI_long_1,Gimap6,0.045

5010,1.08E-63,0.20015193,0.272,0.213,2.51E-59,IRI_long_1,Emp3,0.059

5011,2.59E-63,-0.218977259,0.18,0.221,6.03E-59,IRI_long_1,Hexb,-0.041

5012,7.20E-61,0.276172629,0.179,0.13,1.67E-56,IRI_long_1,Mafb,0.049

5013,1.26E-60,0.211706838,0.155,0.108,2.93E-56,IRI_long_1,Ms4a6d,0.047

5014,2.81E-57,-0.22125745,0.297,0.303,6.55E-53,IRI_long_1,Cited2,-0.006

5015,2.18E-56,-0.274307678,0.229,0.247,5.07E-52,IRI_long_1,Napsa,-0.018

5016,4.88E-55,-0.352213637,0.975,0.96,1.13E-50,IRI_long_1,Ftl1,0.015

5017,1.02E-48,0.221635258,0.332,0.276,2.38E-44,IRI_long_1,Slc6a6,0.056

5018,5.78E-47,-0.382213078,0.102,0.126,1.35E-42,IRI_long_1,AW112010,-0.024

5019,1.26E-45,-0.810357267,0.141,0.143,2.94E-41,IRI_long_1,Ccl3,-0.002

5020,1.61E-45,-0.232559303,0.187,0.165,3.74E-41,IRI_long_1,Hspa1a,0.022

5021,3.84E-44,0.224976236,0.182,0.14,8.93E-40,IRI_long_1,S100a4,0.042

5022,8.91E-44,0.530577711,0.12,0.087,2.07E-39,IRI_long_1,Ccl2,0.033

5023,5.82E-43,-0.280659221,0.08,0.101,1.36E-38,IRI_long_1,H2-Q7,-0.021

5024,1.82E-42,0.235116215,0.277,0.244,4.24E-38,IRI_long_1,Ctss,0.033

5025,1.94E-39,0.358789153,0.19,0.147,4.50E-35,IRI_long_1,Hmox1,0.043

5026,2.15E-39,0.215804301,0.181,0.142,5.01E-35,IRI_long_1,Ccl4,0.039

5027,2.36E-38,0.210645918,0.523,0.468,5.50E-34,IRI_long_1,Cd81,0.055

5028,4.06E-38,-0.2135776,0.079,0.114,9.44E-34,IRI_long_1,Ltb,-0.035

5029,1.19E-34,0.211275611,0.125,0.091,2.77E-30,IRI_long_1,Tmem252,0.034

5030,8.22E-19,0.251050351,0.119,0.106,1.91E-14,IRI_long_1,Rgs1,0.013

5031,0,1.025056083,0.598,0.343,0,IRI_long_3,Lyz2,0.255

5032,0,0.975544852,0.27,0.1,0,IRI_long_3,Chil3,0.17

5033,0,0.972732235,0.65,0.342,0,IRI_long_3,Ifitm3,0.308

5034,0,0.95338836,0.554,0.239,0,IRI_long_3,Vim,0.315

5035,0,0.93914744,0.963,0.689,0,IRI_long_3,Tmsb4x,0.274

5036,0,0.852091635,0.46,0.255,0,IRI_long_3,Ctsc,0.205

5037,0,0.836588172,0.316,0.102,0,IRI_long_3,Ccl9,0.214

5038,0,0.832533509,0.486,0.233,0,IRI_long_3,Ctss,0.253

5039,0,0.825552712,0.358,0.129,0,IRI_long_3,Ms4a6c,0.229

5040,0,0.822830018,0.363,0.131,0,IRI_long_3,S100a4,0.232

5041,0,0.763364906,0.314,0.101,0,IRI_long_3,Ms4a6d,0.213

5042,0,0.7531944,0.248,0.081,0,IRI_long_3,Ccl2,0.167

5043,0,0.740122396,0.775,0.423,0,IRI_long_3,Srgn,0.352

5044,0,0.732727879,0.656,0.354,0,IRI_long_3,Fcer1g,0.302

5045,0,0.727315532,0.719,0.436,0,IRI_long_3,Cebpb,0.283

5046,0,0.7237928,0.475,0.224,0,IRI_long_3,Ccl6,0.251

5047,0,0.719074718,0.42,0.201,0,IRI_long_3,Lgals1,0.219

5048,0,0.717906403,0.312,0.104,0,IRI_long_3,Ccr2,0.208

5049,0,0.701084685,0.595,0.319,0,IRI_long_3,Klf2,0.276

5050,0,0.700791876,0.81,0.646,0,IRI_long_3,Cst3,0.164

5051,0,0.691298513,0.659,0.357,0,IRI_long_3,Tyrobp,0.302

5052,0,0.682443299,0.468,0.22,0,IRI_long_3,Fcgr3,0.248

5053,0,0.678519796,0.312,0.099,0,IRI_long_3,Cfp,0.213

5054,0,0.668329435,0.351,0.121,0,IRI_long_3,Cybb,0.23

5055,0,0.654493258,0.339,0.135,0,IRI_long_3,Ms4a6b,0.204

5056,0,0.653307667,0.857,0.763,0,IRI_long_3,Hspa8,0.094

5057,0,0.651396555,0.423,0.183,0,IRI_long_3,Ccr1,0.24

5058,0,0.643449288,0.339,0.113,0,IRI_long_3,Ly86,0.226

5059,0,0.642655879,0.578,0.295,0,IRI_long_3,Arhgdib,0.283

5060,0,0.642594091,0.739,0.416,0,IRI_long_3,Fos,0.323

5061,0,0.641528794,0.735,0.52,0,IRI_long_3,H2afz,0.215

5062,0,0.639671803,0.73,0.508,0,IRI_long_3,Ifitm2,0.222

5063,0,0.627346446,0.708,0.466,0,IRI_long_3,Ly6e,0.242

5064,0,0.627231095,0.739,0.463,0,IRI_long_3,Arpc1b,0.276

5065,0,0.626822002,0.918,0.746,0,IRI_long_3,H3f3a,0.172

5066,0,0.62281715,0.695,0.377,0,IRI_long_3,Fxyd5,0.318

5067,0,0.61886463,0.924,0.722,0,IRI_long_3,Actg1,0.202

5068,0,0.618434824,0.529,0.277,0,IRI_long_3,Fam49b,0.252

5069,0,0.618079701,0.822,0.769,0,IRI_long_3,Rpsa,0.053

5070,0,0.6091332,0.461,0.205,0,IRI_long_3,Emp3,0.256

5071,0,0.607261333,0.964,0.834,0,IRI_long_3,Actb,0.13

5072,0,0.606565881,0.557,0.291,0,IRI_long_3,Stk17b,0.266

5073,0,0.605349557,0.776,0.516,0,IRI_long_3,Btg1,0.26

5074,0,0.602652553,0.777,0.484,0,IRI_long_3,Mcl1,0.293

5075,0,0.602131577,0.563,0.272,0,IRI_long_3,Alox5ap,0.291

5076,0,0.601667936,0.567,0.312,0,IRI_long_3,Tsc22d3,0.255

5077,0,0.59955066,0.309,0.124,0,IRI_long_3,Mafb,0.185

5078,0,0.597285634,0.421,0.195,0,IRI_long_3,Tgfbi,0.226

5079,0,0.593252627,0.464,0.226,0,IRI_long_3,Lsp1,0.238

5080,0,0.585107752,0.747,0.469,0,IRI_long_3,Gnai2,0.278

5081,0,0.584018741,0.895,0.722,0,IRI_long_3,Pfn1,0.173

5082,0,0.573502252,0.615,0.331,0,IRI_long_3,Coro1a,0.284

5083,0,0.560574969,0.296,0.093,0,IRI_long_3,Clec4a3,0.203

5084,0,0.55956152,0.734,0.431,0,IRI_long_3,Dusp1,0.303

5085,0,0.559535562,0.726,0.438,0,IRI_long_3,Btg2,0.288

5086,0,0.55564111,0.561,0.299,0,IRI_long_3,Laptm5,0.262

5087,0,0.549458964,0.501,0.267,0,IRI_long_3,Cd14,0.234

5088,0,0.549447457,0.824,0.642,0,IRI_long_3,Cfl1,0.182

5089,0,0.547844961,0.624,0.366,0,IRI_long_3,Zfp36,0.258

5090,0,0.542733894,0.817,0.775,0,IRI_long_3,Rps4x,0.042

5091,0,0.541092745,0.635,0.425,0,IRI_long_3,Actr3,0.21

5092,0,0.540635065,0.742,0.578,0,IRI_long_3,Btf3,0.164

5093,0,0.540293513,0.875,0.809,0,IRI_long_3,Rps3a1,0.066

5094,0,0.540243442,0.556,0.321,0,IRI_long_3,Anxa2,0.235

5095,0,0.536582187,0.479,0.232,0,IRI_long_3,Spi1,0.247

5096,0,0.536219373,0.848,0.765,0,IRI_long_3,Rpl18,0.083

5097,0,0.534968816,0.231,0.065,0,IRI_long_3,Ms4a4c,0.166

5098,0,0.528735799,0.251,0.074,0,IRI_long_3,Fcgr1,0.177

5099,0,0.527732108,0.917,0.864,0,IRI_long_3,Rps27a,0.053

5100,0,0.526755204,0.31,0.112,0,IRI_long_3,Clec4a2,0.198

5101,0,0.52662495,0.907,0.891,0,IRI_long_3,Eef1a1,0.016

5102,0,0.526362706,0.726,0.625,0,IRI_long_3,Rack1,0.101

5103,0,0.525518603,0.462,0.224,0,IRI_long_3,Marcks,0.238

5104,0,0.524007017,0.561,0.284,0,IRI_long_3,Lcp1,0.277

5105,0,0.523010288,0.927,0.769,0,IRI_long_3,H3f3b,0.158

5106,0,0.521378346,0.892,0.857,0,IRI_long_3,Rps24,0.035

5107,0,0.52039189,0.763,0.54,0,IRI_long_3,Arpc3,0.223

5108,0,0.518007151,0.361,0.16,0,IRI_long_3,Gda,0.201

5109,0,0.517784229,0.812,0.508,0,IRI_long_3,Junb,0.304

5110,0,0.517567557,0.917,0.84,0,IRI_long_3,Rps9,0.077

5111,0,0.51723124,0.774,0.629,0,IRI_long_3,Rpl29,0.145

5112,0,0.514376927,0.488,0.239,0,IRI_long_3,Slfn2,0.249

5113,0,0.514344119,0.754,0.561,0,IRI_long_3,Arpc2,0.193

5114,0,0.513632762,0.772,0.568,0,IRI_long_3,Cdc42,0.204

5115,0,0.513551844,0.761,0.515,0,IRI_long_3,B2m,0.246

5116,0,0.512800377,0.825,0.771,0,IRI_long_3,Rps7,0.054

5117,0,0.511586604,0.971,0.931,0,IRI_long_3,Tpt1,0.04

5118,0,0.511215764,0.679,0.384,0,IRI_long_3,Cd52,0.295

5119,0,0.510388508,0.748,0.553,0,IRI_long_3,Dynll1,0.195

5120,0,0.508852283,0.198,0.055,0,IRI_long_3,Trem2,0.143

5121,0,0.508523421,0.341,0.139,0,IRI_long_3,Csf1r,0.202

5122,0,0.499930611,0.293,0.099,0,IRI_long_3,Pid1,0.194

5123,0,0.498752748,0.887,0.818,0,IRI_long_3,Rps10,0.069

5124,0,0.498028615,0.642,0.407,0,IRI_long_3,Rap1b,0.235

5125,0,0.497866058,0.309,0.117,0,IRI_long_3,Ap1s2,0.192

5126,0,0.497672707,0.271,0.086,0,IRI_long_3,Ifi207,0.185

5127,0,0.490962091,0.867,0.788,0,IRI_long_3,Rps12,0.079

5128,0,0.484877169,0.39,0.179,0,IRI_long_3,Unc93b1,0.211

5129,0,0.483342413,0.316,0.108,0,IRI_long_3,Pld4,0.208

5130,0,0.477794603,0.609,0.361,0,IRI_long_3,Ier2,0.248

5131,0,0.476731738,0.363,0.162,0,IRI_long_3,Cd300c2,0.201

5132,0,0.476105589,0.458,0.228,0,IRI_long_3,Psmb8,0.23

5133,0,0.473736113,0.759,0.581,0,IRI_long_3,Calm1,0.178

5134,0,0.473718468,0.823,0.734,0,IRI_long_3,Ptma,0.089

5135,0,0.47239242,0.493,0.262,0,IRI_long_3,Pim1,0.231

5136,0,0.472098703,0.69,0.467,0,IRI_long_3,Rbm3,0.223

5137,0,0.468838124,0.901,0.844,0,IRI_long_3,Rps16,0.057

5138,0,0.468057339,0.429,0.207,0,IRI_long_3,Lyn,0.222

5139,0,0.465530658,0.667,0.391,0,IRI_long_3,S100a6,0.276

5140,0,0.459909088,0.588,0.388,0,IRI_long_3,Capza2,0.2

5141,0,0.45502279,0.801,0.734,0,IRI_long_3,Rpl7,0.067

5142,0,0.455002894,0.56,0.29,0,IRI_long_3,Cd53,0.27

5143,0,0.454994765,0.848,0.828,0,IRI_long_3,Rplp0,0.02

5144,0,0.454749067,0.692,0.559,0,IRI_long_3,Eef1b2,0.133

5145,0,0.452445952,0.826,0.797,0,IRI_long_3,Rps20,0.029

5146,0,0.450568965,0.716,0.489,0,IRI_long_3,Myl12b,0.227

5147,0,0.445846042,0.796,0.745,0,IRI_long_3,Rpl15,0.051

5148,0,0.443802882,0.86,0.785,0,IRI_long_3,Rpl27a,0.075

5149,0,0.443001049,0.878,0.853,0,IRI_long_3,Rps8,0.025

5150,0,0.441869546,0.605,0.392,0,IRI_long_3,Capzb,0.213

5151,0,0.43764972,0.817,0.608,0,IRI_long_3,Sh3bgrl3,0.209

5152,0,0.437263161,0.748,0.548,0,IRI_long_3,H2-K1,0.2

5153,0,0.43559111,0.531,0.282,0,IRI_long_3,Rac2,0.249

5154,0,0.434025,0.409,0.193,0,IRI_long_3,Ncf2,0.216

5155,0,0.432409293,0.802,0.772,0,IRI_long_3,Rps5,0.03

5156,0,0.432193032,0.745,0.696,0,IRI_long_3,Rpl10a,0.049

5157,0,0.432098577,0.537,0.291,0,IRI_long_3,Ptprc,0.246

5158,0,0.429735375,0.675,0.518,0,IRI_long_3,Clta,0.157

5159,0,0.423756495,0.736,0.538,0,IRI_long_3,Clic1,0.198

5160,0,0.423418758,0.25,0.073,0,IRI_long_3,Lrp1,0.177

5161,0,0.421098175,0.243,0.078,0,IRI_long_3,Clec4a1,0.165

5162,0,0.418030024,0.35,0.149,0,IRI_long_3,Tm6sf1,0.201

5163,0,0.417697784,0.892,0.841,0,IRI_long_3,Rpl9,0.051

5164,0,0.414758515,0.375,0.17,0,IRI_long_3,Tgfb1,0.205

5165,0,0.414168808,0.884,0.883,0,IRI_long_3,Rpl13,0.001

5166,0,0.408970687,0.821,0.577,0,IRI_long_3,H2-D1,0.244

5167,0,0.407730524,0.85,0.832,0,IRI_long_3,Rpl19,0.018

5168,0,0.399353904,0.848,0.809,0,IRI_long_3,Rpl8,0.039

5169,0,0.398818856,0.849,0.815,0,IRI_long_3,Rps11,0.034

5170,0,0.398728311,0.231,0.07,0,IRI_long_3,Ifi204,0.161

5171,0,0.395766892,0.855,0.831,0,IRI_long_3,Rpl21,0.024

5172,0,0.392221198,0.855,0.794,0,IRI_long_3,Rpl17,0.061

5173,0,0.392164479,0.837,0.786,0,IRI_long_3,Rps3,0.051

5174,0,0.389757287,0.231,0.068,0,IRI_long_3,Clec12a,0.163

5175,0,0.386914751,0.903,0.884,0,IRI_long_3,Rpl23,0.019

5176,0,0.385726788,0.837,0.758,0,IRI_long_3,Rpl30,0.079

5177,0,0.379082011,0.949,0.9,0,IRI_long_3,Fau,0.049

5178,0,0.378673351,0.946,0.861,0,IRI_long_3,Eif1,0.085

5179,0,0.358641235,0.951,0.791,0,IRI_long_3,Ubb,0.16

5180,0,0.338269103,0.268,0.091,0,IRI_long_3,Plekho1,0.177

5181,0,0.332932881,0.527,0.294,0,IRI_long_3,Ier5,0.233

5182,0,-0.250177783,0.256,0.536,0,IRI_long_3,Igfbp7,-0.28

5183,0,-0.499369117,0.404,0.648,0,IRI_long_3,Cd63,-0.244

5184,0,-0.55014949,0.645,0.75,0,IRI_long_3,Cox5b,-0.105

5185,0,-0.593035386,0.586,0.709,0,IRI_long_3,Ndufa13,-0.123

5186,0,-0.594276506,0.623,0.729,0,IRI_long_3,Atp5j,-0.106

5187,0,-0.595636949,0.934,0.969,0,IRI_long_3,mt-Nd2,-0.035

5188,0,-0.613267287,0.61,0.735,0,IRI_long_3,Atp5b,-0.125

5189,0,-0.627261545,0.487,0.616,0,IRI_long_3,Ndufa6,-0.129

5190,0,-0.630801953,0.556,0.681,0,IRI_long_3,Ndufb9,-0.125

5191,0,-0.636621392,0.292,0.514,0,IRI_long_3,Kap,-0.222

5192,0,-0.655995968,0.315,0.516,0,IRI_long_3,S100a1,-0.201

5193,0,-0.664683782,0.096,0.289,0,IRI_long_3,Pth1r,-0.193

5194,0,-0.668497841,0.587,0.72,0,IRI_long_3,Atp5j2,-0.133

5195,0,-0.67467515,0.12,0.321,0,IRI_long_3,Pcbd1,-0.201

5196,0,-0.67515427,0.642,0.776,0,IRI_long_3,Ndufa4,-0.134

5197,0,-0.67770013,0.664,0.786,0,IRI_long_3,mt-Nd5,-0.122

5198,0,-0.681593098,0.812,0.898,0,IRI_long_3,Cox8a,-0.086

5199,0,-0.681926917,0.177,0.425,0,IRI_long_3,Cystm1,-0.248

5200,0,-0.686768758,0.15,0.372,0,IRI_long_3,Pdzk1ip1,-0.222

5201,0,-0.688935012,0.716,0.789,0,IRI_long_3,mt-Nd3,-0.073

5202,0,-0.689094092,0.641,0.767,0,IRI_long_3,Cox6b1,-0.126

5203,0,-0.700410947,0.239,0.437,0,IRI_long_3,Cisd1,-0.198

5204,0,-0.714819539,0.515,0.661,0,IRI_long_3,2010107E04Rik,-0.146

5205,0,-0.727045094,0.464,0.615,0,IRI_long_3,Atp5g3,-0.151

5206,0,-0.735121895,0.276,0.585,0,IRI_long_3,Ldhb,-0.309

5207,0,-0.769328944,0.542,0.7,0,IRI_long_3,Atp5g1,-0.158

5208,0,-0.773172095,0.664,0.811,0,IRI_long_3,Atp5e,-0.147

5209,0,-0.77620567,0.96,0.986,0,IRI_long_3,mt-Nd4,-0.026

5210,0,-0.777809375,0.513,0.671,0,IRI_long_3,Cox7b,-0.158

5211,0,-0.804136517,0.358,0.551,0,IRI_long_3,Ndufa1,-0.193

5212,0,-0.810450866,0.261,0.474,0,IRI_long_3,Ndufa5,-0.213

5213,0,-0.815300033,0.607,0.767,0,IRI_long_3,Cox7a2,-0.16

5214,0,-0.817273973,0.361,0.56,0,IRI_long_3,Ndufa3,-0.199

5215,0,-0.822760721,0.549,0.719,0,IRI_long_3,Uqcrq,-0.17

5216,0,-0.823379787,0.341,0.54,0,IRI_long_3,Ndufc1,-0.199

5217,0,-0.824569112,0.545,0.707,0,IRI_long_3,Cox6a1,-0.162

5218,0,-0.828668203,0.478,0.649,0,IRI_long_3,Ndufa2,-0.171

5219,0,-0.829315725,0.014,0.152,0,IRI_long_3,Inmt,-0.138

5220,0,-0.836447344,0.975,0.992,0,IRI_long_3,mt-Cytb,-0.017

5221,0,-0.836983183,0.878,0.712,0,IRI_long_3,Spp1,0.166

5222,0,-0.837864212,0.251,0.473,0,IRI_long_3,Umod,-0.222

5223,0,-0.839296959,0.373,0.582,0,IRI_long_3,Usmg5,-0.209

5224,0,-0.853370475,0.081,0.288,0,IRI_long_3,Kng2,-0.207

5225,0,-0.864047588,0.615,0.778,0,IRI_long_3,Cox7c,-0.163

5226,0,-0.885729499,0.09,0.303,0,IRI_long_3,Tmem213,-0.213

5227,0,-0.889756737,0.557,0.706,0,IRI_long_3,Atp1a1,-0.149

5228,0,-0.910199503,0.261,0.599,0,IRI_long_3,Atp1b1,-0.338

5229,0,-0.93438722,0.125,0.338,0,IRI_long_3,Gabarapl1,-0.213

5230,0,-0.947255426,0.418,0.585,0,IRI_long_3,mt-Nd4l,-0.167

5231,0,-0.976252032,0.926,0.971,0,IRI_long_3,mt-Nd1,-0.045

5232,0,-0.981207696,0.064,0.268,0,IRI_long_3,Ppp1r1a,-0.204

5233,0,-0.986083491,0.045,0.247,0,IRI_long_3,Kl,-0.202

5234,0,-0.989920385,0.518,0.715,0,IRI_long_3,Uqcr10,-0.197

5235,0,-1.007360768,0.461,0.676,0,IRI_long_3,Uqcr11,-0.215

5236,0,-1.047550357,0.12,0.3,0,IRI_long_3,Mt2,-0.18

5237,0,-1.053940203,0.241,0.583,0,IRI_long_3,Chchd10,-0.342

5238,0,-1.078301356,0.656,0.836,0,IRI_long_3,Cox6c,-0.18

5239,0,-1.093877256,0.018,0.164,0,IRI_long_3,Dnase1,-0.146

5240,0,-1.104428605,0.115,0.321,0,IRI_long_3,mt-Atp8,-0.206

5241,0,-1.143720719,0.355,0.613,0,IRI_long_3,Atp5k,-0.258

5242,0,-1.146349391,0.124,0.322,0,IRI_long_3,Spink1,-0.198

5243,0,-1.170747715,0.425,0.797,0,IRI_long_3,Fxyd2,-0.372

5244,0,-1.194306289,0.514,0.656,0,IRI_long_3,Mt1,-0.142

5245,0,-1.224264703,0.216,0.472,0,IRI_long_3,Klk1,-0.256

5246,0,-1.264384654,0.064,0.273,0,IRI_long_3,Wfdc15b,-0.209

5247,0,-1.316786773,0.076,0.268,0,IRI_long_3,Acsm2,-0.192

5248,0,-1.335638008,0.094,0.282,0,IRI_long_3,Slc34a1,-0.188

5249,0,-1.370571078,0.149,0.49,0,IRI_long_3,Defb1,-0.341

5250,0,-1.442942476,0.386,0.556,0,IRI_long_3,Gpx3,-0.17

5251,0,-1.571651027,0.033,0.195,0,IRI_long_3,Egf,-0.162

5252,0,-1.581653739,0.054,0.274,0,IRI_long_3,Slc12a3,-0.22

5253,0,-1.632453397,0.043,0.236,0,IRI_long_3,Calb1,-0.193

5254,0,-2.844468627,0.111,0.635,0,IRI_long_3,S100g,-0.524

5255,0.00E+00,0.402469653,0.711,0.598,0.00E+00,IRI_long_3,Rpl5,0.113

5256,0.00E+00,0.920116774,0.33,0.15,0.00E+00,IRI_long_3,Plac8,0.18

5257,0.00E+00,0.367900573,0.723,0.643,0.00E+00,IRI_long_3,Naca,0.08

5258,0.00E+00,0.504842545,0.398,0.19,0.00E+00,IRI_long_3,C5ar1,0.208

5259,0.00E+00,0.573808376,0.446,0.248,0.00E+00,IRI_long_3,Tubb5,0.198

5260,0.00E+00,0.527623542,0.38,0.178,0.00E+00,IRI_long_3,Zeb2,0.202

5261,0.00E+00,0.353444577,0.868,0.82,0.00E+00,IRI_long_3,Rpl18a,0.048

5262,0.00E+00,-0.582869401,0.438,0.588,0.00E+00,IRI_long_3,Mpc2,-0.15

5263,0.00E+00,0.351559554,0.828,0.793,0.00E+00,IRI_long_3,Rpl10,0.035

5264,0.00E+00,-0.724379206,0.234,0.401,0.00E+00,IRI_long_3,Oxct1,-0.167

5265,0.00E+00,0.504364945,0.277,0.105,0.00E+00,IRI_long_3,Sirpb1c,0.172

5266,0.00E+00,0.383321377,0.762,0.577,0.00E+00,IRI_long_3,Rhoa,0.185

5267,0.00E+00,0.376987639,0.279,0.106,0.00E+00,IRI_long_3,Nrros,0.173

5268,0.00E+00,0.464895103,0.294,0.117,0.00E+00,IRI_long_3,H2-DMa,0.177

5269,0.00E+00,0.440661572,0.63,0.443,0.00E+00,IRI_long_3,Pabpc1,0.187

5270,0.00E+00,0.406056016,0.183,0.05,9.40E-308,IRI_long_3,C3ar1,0.133

5271,0.00E+00,-0.972159655,0.051,0.211,4.40E-307,IRI_long_3,Tmem52b,-0.16

5272,0.00E+00,0.308728584,0.215,0.068,1.63E-306,IRI_long_3,P2ry6,0.147

5273,0.00E+00,0.571135791,0.357,0.162,1.81E-306,IRI_long_3,Ifi27l2a,0.195

5274,0.00E+00,0.463950185,0.62,0.46,5.18E-305,IRI_long_3,Npm1,0.16

5275,1.07E-307,0.489362925,0.483,0.291,2.48E-303,IRI_long_3,Pnp,0.192

5276,5.23E-307,0.479992713,0.331,0.144,1.22E-302,IRI_long_3,Mpeg1,0.187

5277,2.17E-306,0.486914187,0.41,0.204,5.04E-302,IRI_long_3,Samhd1,0.206

5278,8.23E-306,0.426904652,0.36,0.165,1.91E-301,IRI_long_3,Cmtm7,0.195

5279,2.18E-304,0.432982253,0.613,0.401,5.06E-300,IRI_long_3,Sdcbp,0.212

5280,6.32E-303,0.783011284,0.525,0.311,1.47E-298,IRI_long_3,Il1b,0.214

5281,8.54E-303,0.337502861,0.175,0.046,1.99E-298,IRI_long_3,Msr1,0.129

5282,3.70E-302,0.430201083,0.647,0.475,8.62E-298,IRI_long_3,Eif4a1,0.172

5283,1.82E-301,0.479387927,0.357,0.164,4.25E-297,IRI_long_3,Bst2,0.193

5284,1.97E-300,0.37381517,0.423,0.22,4.57E-296,IRI_long_3,Cd44,0.203

5285,9.83E-299,0.685275475,0.362,0.17,2.29E-294,IRI_long_3,Bcl2a1b,0.192

5286,1.92E-298,0.492054322,0.409,0.205,4.48E-294,IRI_long_3,Plek,0.204

5287,2.31E-298,0.576410319,0.355,0.165,5.37E-294,IRI_long_3,Nr4a1,0.19

5288,3.41E-298,0.573628983,0.304,0.127,7.94E-294,IRI_long_3,Clec4n,0.177

5289,9.61E-297,0.411049353,0.601,0.386,2.24E-292,IRI_long_3,Tpm3,0.215

5290,1.13E-294,0.376441262,0.257,0.096,2.64E-290,IRI_long_3,Mndal,0.161

5291,1.86E-294,-0.606557973,0.355,0.495,4.33E-290,IRI_long_3,Ndufs6,-0.14

5292,6.98E-294,0.471682366,0.54,0.329,1.62E-289,IRI_long_3,Cotl1,0.211

5293,7.07E-294,0.563973585,0.549,0.33,1.65E-289,IRI_long_3,Egr1,0.219

5294,1.31E-293,0.38536235,0.269,0.105,3.05E-289,IRI_long_3,Ifi203,0.164

5295,1.71E-293,0.434603963,0.364,0.172,3.98E-289,IRI_long_3,Itgam,0.192

5296,5.08E-293,0.438451931,0.338,0.153,1.18E-288,IRI_long_3,Cd68,0.185

5297,5.97E-293,-0.779178675,0.131,0.317,1.39E-288,IRI_long_3,Aldob,-0.186

5298,7.89E-293,-0.602096222,0.289,0.448,1.84E-288,IRI_long_3,Ndufb2,-0.159

5299,2.17E-292,0.500053288,0.323,0.143,5.05E-288,IRI_long_3,Fcgr2b,0.18

5300,7.55E-292,0.334027227,0.266,0.103,1.76E-287,IRI_long_3,Evi2a,0.163

5301,1.64E-290,0.347978966,0.83,0.778,3.81E-286,IRI_long_3,Rps13,0.052

5302,3.22E-290,0.342338868,0.228,0.079,7.50E-286,IRI_long_3,Ccr5,0.149

5303,3.85E-290,0.442466638,0.461,0.251,8.96E-286,IRI_long_3,Wfdc17,0.21

5304,2.61E-289,-0.912597234,0.11,0.284,6.08E-285,IRI_long_3,Ttc36,-0.174

5305,1.20E-288,0.462431221,0.523,0.333,2.80E-284,IRI_long_3,Pitpna,0.19

5306,1.81E-288,0.31361464,0.298,0.128,4.22E-284,IRI_long_3,Cd48,0.17

5307,6.76E-288,-0.531068226,0.136,0.332,1.57E-283,IRI_long_3,Cdh16,-0.196

5308,8.23E-288,0.562217439,0.451,0.281,1.92E-283,IRI_long_3,Grn,0.17

5309,1.15E-287,-0.61312327,0.256,0.415,2.69E-283,IRI_long_3,Romo1,-0.159

5310,2.88E-287,0.410939456,0.656,0.458,6.71E-283,IRI_long_3,Hnrnpf,0.198

5311,5.78E-287,0.504947772,0.397,0.201,1.34E-282,IRI_long_3,Cdkn1a,0.196

5312,1.47E-284,0.312503828,0.215,0.072,3.42E-280,IRI_long_3,Rassf4,0.143

5313,4.17E-284,-0.896607467,0.088,0.255,9.71E-280,IRI_long_3,Tmem27,-0.167

