"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"372",0,0.281215867526551,0.259,0.141,0,Control,Asl,0.118
"373",0,0.281209389639212,0.421,0.315,0,Control,Lgmn,0.106
"374",0,0.280908208468466,0.229,0.127,0,Control,Slc5a2,0.102
"375",0,0.277950051852905,0.751,0.659,0,Control,Atp1b1,0.092
"376",0,0.277693553503056,0.322,0.206,0,Control,Ctsl,0.116
"377",0,0.273468039602777,0.472,0.37,0,Control,Atp6v1e1,0.102
"378",0,0.272163177962266,0.703,0.616,0,Control,Slc25a5,0.087
"379",0,0.263645861897533,0.759,0.675,0,Control,Atp5g3,0.084
"380",0,0.262743936150519,0.22,0.107,0,Control,Dbp,0.113
"381",0,0.261072573977392,0.201,0.089,0,Control,Slc43a2,0.112
"382",0,0.259917772083132,0.502,0.404,0,Control,Sec62,0.098
"383",0,0.259753943821291,0.145,0.052,0,Control,Snhg11,0.093
"384",0,0.259468855993025,0.304,0.197,0,Control,Mgst3,0.107
"385",0,0.257506189121196,0.402,0.311,0,Control,Cdh16,0.091
"386",0,0.255742668107112,0.443,0.361,0,Control,Kl,0.082
"387",0,0.254957669336226,0.223,0.11,0,Control,Ppargc1a,0.113
"388",0,0.253234698181887,0.5,0.402,0,Control,Ubc,0.098
"389",0,0.251609495775219,0.764,0.729,0,Control,mt-Nd3,0.035
"390",0,0.250408201679092,0.167,0.061,0,Control,Cyp2d26,0.106
"391",0,0.247948952728273,0.535,0.442,0,Control,Cyc1,0.093
"392",0,0.247191671516679,0.155,0.062,0,Control,Igfbp5,0.093
"393",0,0.246654878650746,0.166,0.071,0,Control,Wnk4,0.095
"394",0,0.243350251539165,0.126,0.025,0,Control,Epcam,0.101
"395",0,0.241936862876131,0.186,0.082,0,Control,Slc7a8,0.104
"396",0,0.24180262455815,0.691,0.623,0,Control,Mif,0.068
"397",0,0.241592329742013,0.119,0.018,0,Control,Scnn1a,0.101
"398",0,0.241571172150169,0.4,0.298,0,Control,Mdh2,0.102
"399",0,0.240873170877282,0.577,0.49,0,Control,Aldoa,0.087
"400",0,0.240570839774773,0.659,0.581,0,Control,Atp5o.1,0.0780000000000001
"401",0,0.23655357699957,0.558,0.479,0,Control,Uqcrfs1,0.0790000000000001
"402",0,0.23627712086867,0.125,0.039,0,Control,Ckb,0.086
"403",0,0.235879680634037,0.231,0.125,0,Control,Acaa2,0.106
"404",0,0.235272702798,0.356,0.256,0,Control,Marc2,0.1
"405",0,0.234948844108149,0.18,0.084,0,Control,Slc7a7,0.096
"406",0,0.234693564726503,0.244,0.139,0,Control,Tceal9,0.105
"407",0,0.232120030613415,0.341,0.235,0,Control,Eno1,0.106
"408",0,0.231148984859633,0.115,0.017,0,Control,Mecom,0.098
"409",0,0.230864598690891,0.538,0.465,0,Control,Tcn2,0.073
"410",0,0.230750967533433,0.369,0.283,0,Control,Herpud1,0.086
"411",0,0.230526584892112,0.104,0.012,0,Control,Rhcg,0.092
"412",0,0.230255925026444,0.169,0.057,0,Control,Eif3j1,0.112
"413",0,0.228214108972914,0.111,0.015,0,Control,Cldn8,0.096
"414",0,0.224914406263819,0.271,0.174,0,Control,Ndufv1,0.097
"415",0,0.223770269222105,0.719,0.666,0,Control,Slc25a3,0.0529999999999999
"416",0,0.222199147262909,0.123,0.04,0,Control,Ier3,0.083
"417",0,0.219011083223471,0.354,0.263,0,Control,Phyh,0.091
"418",0,0.218374434795146,0.237,0.152,0,Control,Tfcp2l1,0.085
"419",0,0.217109317078213,0.745,0.687,0,Control,Cox5a,0.0579999999999999
"420",0,0.212897104899935,0.525,0.442,0,Control,Gm42418,0.083
"421",0,0.21246566193851,0.167,0.081,0,Control,Aif1l,0.086
"422",0,0.210919727936554,0.201,0.113,0,Control,Cox7a1,0.088
"423",0,0.209337680562177,0.389,0.306,0,Control,Ndufs2,0.083
"424",0,0.209239251720869,0.383,0.299,0,Control,Suclg1,0.084
"425",0,0.207959295826793,0.213,0.121,0,Control,Cnn3,0.092
"426",0,0.207843434946308,0.105,0.017,0,Control,Tmem72,0.088
"427",0,0.206979801399751,0.103,0.016,0,Control,Efhd1,0.087
"428",0,0.203995529739715,0.102,0.019,0,Control,Krt7,0.083
"429",0,0.202643859525723,0.617,0.558,0,Control,Atp5c1,0.0589999999999999
"430",1.20817843860269e-308,0.203501525778661,0.242,0.149,3.65580105335962e-305,Control,Gm44386,0.093
